video_key,video_id,title,file_path,risk,scene,subject,risk_type,description,avg_score,keep
generated_videos/家庭餐厅/中年人/高温火源/中年人倒热茶时茶壶嘴断裂，热水喷溅到桌布上/grok-imagine-video/abnormal/R000520_abnormal.mp4,R000520_abnormal,家庭餐厅/高温火源/中年人倒热茶时茶壶嘴断裂，热水喷溅到桌布上,/data_4/liuyuan/lifebench/data/generated_videos/家庭餐厅/中年人/高温火源/中年人倒热茶时茶壶嘴断裂，热水喷溅到桌布上/grok-imagine-video/abnormal/R000520_abnormal.mp4,Yes,家庭餐厅,中年人,高温火源,"The video content matches the prompt closely, showing an East Asian middle-aged woman at a dining table with a ceramic teapot that cracks and breaks, causing hot water to spray onto the tablecloth. The event type matches as it shows an abnormal result of the teapot breaking, which is consistent with the provided description.",0,
generated_videos/家庭餐厅/中年人/高温火源/中年人倒热茶时茶壶嘴断裂，热水喷溅到桌布上/grok-imagine-video/normal/R000520_normal.mp4,R000520_normal,家庭餐厅/高温火源/中年人倒热茶时茶壶嘴断裂，热水喷溅到桌布上,/home/caiqingyuan/code/lifebench/data/generated_videos/家庭餐厅/中年人/高温火源/中年人倒热茶时茶壶嘴断裂，热水喷溅到桌布上/grok-imagine-video/normal/R000520_normal.mp4,No,家庭餐厅,中年人,高温火源,一位中年女性在家中优雅地为自己的茶杯倒茶，动作流畅自然。,84.68,
generated_videos/家庭餐厅/中年人/高温火源/中年人倒热茶时茶壶嘴断裂，热水喷溅到桌布上/normal/R000520_normal.mp4,R000520_normal,家庭餐厅/中年人/高温火源/中年人倒热茶时茶壶嘴断裂，热水喷溅到桌布上,/data_4/liuyuan/lifebench/data/generated_videos/家庭餐厅/中年人/高温火源/中年人倒热茶时茶壶嘴断裂，热水喷溅到桌布上/normal/R000520_normal.mp4,,,,,,0,
generated_videos/家庭餐厅/中年人/高温火源/中年人倒热茶时茶壶嘴断裂，热水喷溅到桌布上/veo3.1-fast/abnormal/R000520_abnormal.mp4,R000520_abnormal,家庭餐厅/高温火源/中年人倒热茶时茶壶嘴断裂，热水喷溅到桌布上,/data_4/liuyuan/lifebench/data/generated_videos/家庭餐厅/中年人/高温火源/中年人倒热茶时茶壶嘴断裂，热水喷溅到桌布上/veo3.1-fast/abnormal/R000520_abnormal.mp4,Yes,家庭餐厅,中年人,高温火源,"The video content matches the prompt closely, showing an East Asian middle-aged woman pouring hot tea from a ceramic teapot that visibly cracks and breaks, causing a jet of hot water to spray onto the tablecloth. The woman's reaction is consistent with the expected abnormal result.",0,
generated_videos/家庭餐厅/中年人/高温火源/中年人倒热茶时茶壶嘴断裂，热水喷溅到桌布上/veo3.1-fast/normal/R000520_normal.mp4,R000520_normal,家庭餐厅/高温火源/中年人倒热茶时茶壶嘴断裂，热水喷溅到桌布上,/home/caiqingyuan/code/lifebench/data/generated_videos/家庭餐厅/中年人/高温火源/中年人倒热茶时茶壶嘴断裂，热水喷溅到桌布上/veo3.1-fast/normal/R000520_normal.mp4,,,,,,0,
generated_videos/家庭餐厅/中年人/高温火源/中年人打翻刚烧开的水壶，热水泼到插座上/grok-imagine-video/abnormal/R000517_abnormal.mp4,R000517_abnormal,家庭餐厅/高温火源/中年人打翻刚烧开的水壶，热水泼到插座上,/data_4/liuyuan/lifebench/data/generated_videos/家庭餐厅/中年人/高温火源/中年人打翻刚烧开的水壶，热水泼到插座上/grok-imagine-video/abnormal/R000517_abnormal.mp4,Yes,家庭餐厅,中年人,高温火源,"The video content matches the original prompt closely, depicting a man accidentally knocking over a boiling kettle, which then splashes water onto a power strip, causing sparks and sizzling sounds. The scene, subject, risk source, and event type all align with the provided description, making it a clear match for the prompt.",0,
generated_videos/家庭餐厅/中年人/高温火源/中年人打翻刚烧开的水壶，热水泼到插座上/grok-imagine-video/normal/R000517_normal.mp4,R000517_normal,家庭餐厅/高温火源/中年人打翻刚烧开的水壶，热水泼到插座上,/home/caiqingyuan/code/lifebench/data/generated_videos/家庭餐厅/中年人/高温火源/中年人打翻刚烧开的水壶，热水泼到插座上/grok-imagine-video/normal/R000517_normal.mp4,No,家庭餐厅,中年人,高温火源,一个中年男子坐在餐桌前，手里拿着报纸，看起来很专注。,86.25,
generated_videos/家庭餐厅/中年人/高温火源/中年人打翻刚烧开的水壶，热水泼到插座上/normal/R000517_normal.mp4,R000517_normal,家庭餐厅/中年人/高温火源/中年人打翻刚烧开的水壶，热水泼到插座上,/data_4/liuyuan/lifebench/data/generated_videos/家庭餐厅/中年人/高温火源/中年人打翻刚烧开的水壶，热水泼到插座上/normal/R000517_normal.mp4,,,,,,0,
generated_videos/家庭餐厅/中年人/高温火源/中年人打翻刚烧开的水壶，热水泼到插座上/veo3.1-fast/abnormal/R000517_abnormal.mp4,R000517_abnormal,家庭餐厅/高温火源/中年人打翻刚烧开的水壶，热水泼到插座上,/data_4/liuyuan/lifebench/data/generated_videos/家庭餐厅/中年人/高温火源/中年人打翻刚烧开的水壶，热水泼到插座上/veo3.1-fast/abnormal/R000517_abnormal.mp4,Yes,家庭餐厅,中年人,高温火源,"The video content matches the prompt closely, showing an East Asian middle-aged man knocking over a kettle, causing boiling water to splash onto a power strip and wall socket, resulting in sparks and steam. The scene, subject, risk source, and event type all align with the provided description, making it a strong match for the prompt.",0,
generated_videos/家庭餐厅/中年人/高温火源/中年人打翻刚烧开的水壶，热水泼到插座上/veo3.1-fast/normal/R000517_normal.mp4,R000517_normal,家庭餐厅/高温火源/中年人打翻刚烧开的水壶，热水泼到插座上,/home/caiqingyuan/code/lifebench/data/generated_videos/家庭餐厅/中年人/高温火源/中年人打翻刚烧开的水壶，热水泼到插座上/veo3.1-fast/normal/R000517_normal.mp4,,,,,,0,
generated_videos/家庭餐厅/中年人/高温火源/中年人端热汤时手滑汤洒在桌布上/grok-imagine-video/abnormal/R000516_abnormal.mp4,R000516_abnormal,家庭餐厅/高温火源/中年人端热汤时手滑汤洒在桌布上,/data_4/liuyuan/lifebench/data/generated_videos/家庭餐厅/中年人/高温火源/中年人端热汤时手滑汤洒在桌布上/grok-imagine-video/abnormal/R000516_abnormal.mp4,Yes,家庭餐厅,中年人,高温火源,"The video content matches the original prompt closely, showing a Black middle-aged woman in a home dining room with a steaming bowl of hot soup. The key risk source (the hot soup) is present and clearly visible, and the event type matches as it shows an abnormal result of the bowl tipping over and spilling the hot liquid.",0,
generated_videos/家庭餐厅/中年人/高温火源/中年人端热汤时手滑汤洒在桌布上/grok-imagine-video/normal/R000516_normal.mp4,R000516_normal,家庭餐厅/高温火源/中年人端热汤时手滑汤洒在桌布上,/home/caiqingyuan/code/lifebench/data/generated_videos/家庭餐厅/中年人/高温火源/中年人端热汤时手滑汤洒在桌布上/grok-imagine-video/normal/R000516_normal.mp4,No,家庭餐厅,中年人,高温火源,一个中年黑人女性在厨房里将一碗食物放在餐桌上，然后坐在那里闻了闻，最后开始用勺子吃。,86.18,
generated_videos/家庭餐厅/中年人/高温火源/中年人端热汤时手滑汤洒在桌布上/normal/R000516_normal.mp4,R000516_normal,家庭餐厅/中年人/高温火源/中年人端热汤时手滑汤洒在桌布上,/data_4/liuyuan/lifebench/data/generated_videos/家庭餐厅/中年人/高温火源/中年人端热汤时手滑汤洒在桌布上/normal/R000516_normal.mp4,,,,,,0,
generated_videos/家庭餐厅/中年人/高温火源/中年人端热汤时手滑汤洒在桌布上/veo3.1-fast/abnormal/R000516_abnormal.mp4,R000516_abnormal,家庭餐厅/高温火源/中年人端热汤时手滑汤洒在桌布上,/data_4/liuyuan/lifebench/data/generated_videos/家庭餐厅/中年人/高温火源/中年人端热汤时手滑汤洒在桌布上/veo3.1-fast/abnormal/R000516_abnormal.mp4,Yes,家庭餐厅,中年人,高温火源,"The video content matches the prompt closely, showing a Black middle-aged woman in a home dining room with a steaming bowl of hot soup. The key risk source, the hot bowl, is clearly present and causes direct harm when it slips from her grasp and spills the soup. The event type matches as well, depicting an abnormal result of the spill. The semantic score is high due to the clear depiction of the risk and its consequences.",0,
generated_videos/家庭餐厅/中年人/高温火源/中年人端热汤时手滑汤洒在桌布上/veo3.1-fast/normal/R000516_normal.mp4,R000516_normal,家庭餐厅/高温火源/中年人端热汤时手滑汤洒在桌布上,/home/caiqingyuan/code/lifebench/data/generated_videos/家庭餐厅/中年人/高温火源/中年人端热汤时手滑汤洒在桌布上/veo3.1-fast/normal/R000516_normal.mp4,,,,,,0,
generated_videos/家庭餐厅/中年人/高温火源/中年人端热汤时汤碗倾斜，热汤泼到插座附近/grok-imagine-video/abnormal/R000519_abnormal.mp4,R000519_abnormal,家庭餐厅/高温火源/中年人端热汤时汤碗倾斜，热汤泼到插座附近,/data_4/liuyuan/lifebench/data/generated_videos/家庭餐厅/中年人/高温火源/中年人端热汤时汤碗倾斜，热汤泼到插座附近/grok-imagine-video/abnormal/R000519_abnormal.mp4,Yes,家庭餐厅,中年人,高温火源,"The video content matches the prompt closely, showing a Black middle-aged man lifting a bowl of hot soup and stumbling over a power strip cord, resulting in the soup spilling onto the floor and electrical components. The scene, subject, risk source, and event type all align with the provided description, although the video type observation is not explicitly risk_only or abnormal, it still captures the essence of the prompt.",0,
generated_videos/家庭餐厅/中年人/高温火源/中年人端热汤时汤碗倾斜，热汤泼到插座附近/grok-imagine-video/normal/R000519_normal.mp4,R000519_normal,家庭餐厅/高温火源/中年人端热汤时汤碗倾斜，热汤泼到插座附近,/home/caiqingyuan/code/lifebench/data/generated_videos/家庭餐厅/中年人/高温火源/中年人端热汤时汤碗倾斜，热汤泼到插座附近/grok-imagine-video/normal/R000519_normal.mp4,No,家庭餐厅,中年人,高温火源,一个男人在厨房里端着一碗汤，然后他把汤放在桌子上。,87.25,
generated_videos/家庭餐厅/中年人/高温火源/中年人端热汤时汤碗倾斜，热汤泼到插座附近/normal/R000519_normal.mp4,R000519_normal,家庭餐厅/中年人/高温火源/中年人端热汤时汤碗倾斜，热汤泼到插座附近,/data_4/liuyuan/lifebench/data/generated_videos/家庭餐厅/中年人/高温火源/中年人端热汤时汤碗倾斜，热汤泼到插座附近/normal/R000519_normal.mp4,,,,,,0,
generated_videos/家庭餐厅/中年人/高温火源/中年人端热汤时汤碗倾斜，热汤泼到插座附近/veo3.1-fast/abnormal/R000519_abnormal.mp4,R000519_abnormal,家庭餐厅/高温火源/中年人端热汤时汤碗倾斜，热汤泼到插座附近,/data_4/liuyuan/lifebench/data/generated_videos/家庭餐厅/中年人/高温火源/中年人端热汤时汤碗倾斜，热汤泼到插座附近/veo3.1-fast/abnormal/R000519_abnormal.mp4,Yes,家庭餐厅,中年人,高温火源,"The video content matches the original prompt closely, depicting a Black middle-aged man handling hot soup and accidentally spilling it onto a power strip, causing steam to rise from the electrical components. The scene, subject, risk source, and event type all align with the provided description, and the semantic score indicates high consistency.",0,
generated_videos/家庭餐厅/中年人/高温火源/中年人端热汤时汤碗倾斜，热汤泼到插座附近/veo3.1-fast/normal/R000519_normal.mp4,R000519_normal,家庭餐厅/高温火源/中年人端热汤时汤碗倾斜，热汤泼到插座附近,/home/caiqingyuan/code/lifebench/data/generated_videos/家庭餐厅/中年人/高温火源/中年人端热汤时汤碗倾斜，热汤泼到插座附近/veo3.1-fast/normal/R000519_normal.mp4,,,,,,0,
generated_videos/家庭餐厅/儿童/中毒误食/儿童误食掉落地板的药片/grok-imagine-video/abnormal/R000471_abnormal.mp4,R000471_abnormal,家庭餐厅/中毒误食/儿童误食掉落地板的药片,/data_4/liuyuan/lifebench/data/generated_videos/家庭餐厅/儿童/中毒误食/儿童误食掉落地板的药片/grok-imagine-video/abnormal/R000471_abnormal.mp4,Yes,家庭餐厅,儿童,中毒误食,"The video content matches the prompt in terms of scene and subject, but the event type is slightly incomplete as it does not show the actual act of swallowing the pill, which is a key part of the abnormal result described.",0,
generated_videos/家庭餐厅/儿童/中毒误食/儿童误食掉落地板的药片/grok-imagine-video/normal/R000471_normal.mp4,R000471_normal,家庭餐厅/中毒误食/儿童误食掉落地板的药片,/home/caiqingyuan/code/lifebench/data/generated_videos/家庭餐厅/儿童/中毒误食/儿童误食掉落地板的药片/grok-imagine-video/normal/R000471_normal.mp4,No,家庭餐厅,儿童,中毒误食,一个孩子在餐桌上吃东西，期间没有出现任何异常事件或明显风险征兆。,84.63,
generated_videos/家庭餐厅/儿童/中毒误食/儿童误食掉落地板的药片/normal/R000471_normal.mp4,R000471_normal,家庭餐厅/儿童/中毒误食/儿童误食掉落地板的药片,/data_4/liuyuan/lifebench/data/generated_videos/家庭餐厅/儿童/中毒误食/儿童误食掉落地板的药片/normal/R000471_normal.mp4,,,,,,0,
generated_videos/家庭餐厅/儿童/中毒误食/儿童误食掉落地板的药片/veo3.1-fast/abnormal/R000471_abnormal.mp4,R000471_abnormal,家庭餐厅/中毒误食/儿童误食掉落地板的药片,/data_4/liuyuan/lifebench/data/generated_videos/家庭餐厅/儿童/中毒误食/儿童误食掉落地板的药片/veo3.1-fast/abnormal/R000471_abnormal.mp4,Yes,家庭餐厅,儿童,中毒误食,"The video content matches the prompt in terms of scene and subject, but the event type is slightly incomplete as it does not show the actual act of swallowing the pill, which is a key part of the abnormal result described.",0,
generated_videos/家庭餐厅/儿童/中毒误食/儿童误食掉落地板的药片/veo3.1-fast/normal/R000471_normal.mp4,R000471_normal,家庭餐厅/中毒误食/儿童误食掉落地板的药片,/home/caiqingyuan/code/lifebench/data/generated_videos/家庭餐厅/儿童/中毒误食/儿童误食掉落地板的药片/veo3.1-fast/normal/R000471_normal.mp4,,,,,,0,
generated_videos/家庭餐厅/儿童/中毒误食/儿童误食未收好的洗衣凝珠/grok-imagine-video/abnormal/R000473_abnormal.mp4,R000473_abnormal,家庭餐厅/中毒误食/儿童误食未收好的洗衣凝珠,/data_4/liuyuan/lifebench/data/generated_videos/家庭餐厅/儿童/中毒误食/儿童误食未收好的洗衣凝珠/grok-imagine-video/abnormal/R000473_abnormal.mp4,Yes,家庭餐厅,儿童,中毒误食,"The video content matches the prompt in terms of scene, subject, and event type. However, the semantic score is slightly lower than ideal due to the lack of a clear risk source or harm in the initial part of the video.",0,
generated_videos/家庭餐厅/儿童/中毒误食/儿童误食未收好的洗衣凝珠/grok-imagine-video/normal/R000473_normal.mp4,R000473_normal,家庭餐厅/中毒误食/儿童误食未收好的洗衣凝珠,/home/caiqingyuan/code/lifebench/data/generated_videos/家庭餐厅/儿童/中毒误食/儿童误食未收好的洗衣凝珠/grok-imagine-video/normal/R000473_normal.mp4,No,家庭餐厅,儿童,中毒误食,一个孩子坐在餐桌前，他从一个蓝色的碗里拿了一些苹果片吃。他还在喝一个蓝色的水瓶里的水。,84.68,
generated_videos/家庭餐厅/儿童/中毒误食/儿童误食未收好的洗衣凝珠/normal/R000473_normal.mp4,R000473_normal,家庭餐厅/儿童/中毒误食/儿童误食未收好的洗衣凝珠,/data_4/liuyuan/lifebench/data/generated_videos/家庭餐厅/儿童/中毒误食/儿童误食未收好的洗衣凝珠/normal/R000473_normal.mp4,,,,,,0,
generated_videos/家庭餐厅/儿童/中毒误食/儿童误食未收好的洗衣凝珠/veo3.1-fast/abnormal/R000473_abnormal.mp4,R000473_abnormal,家庭餐厅/中毒误食/儿童误食未收好的洗衣凝珠,/data_4/liuyuan/lifebench/data/generated_videos/家庭餐厅/儿童/中毒误食/儿童误食未收好的洗衣凝珠/veo3.1-fast/abnormal/R000473_abnormal.mp4,Yes,家庭餐厅,儿童,中毒误食,"The video content roughly matches the prompt, showing a child playing near a dining table in the kitchen and interacting with a laundry pod. However, the event type does not fully match as the child does not actually put the pod into his mouth and experience distress as described.",0,
generated_videos/家庭餐厅/儿童/中毒误食/儿童误食未收好的洗衣凝珠/veo3.1-fast/normal/R000473_normal.mp4,R000473_normal,家庭餐厅/中毒误食/儿童误食未收好的洗衣凝珠,/home/caiqingyuan/code/lifebench/data/generated_videos/家庭餐厅/儿童/中毒误食/儿童误食未收好的洗衣凝珠/veo3.1-fast/normal/R000473_normal.mp4,,,,,,0,
generated_videos/家庭餐厅/儿童/中毒误食/儿童误食装饰蛋糕的有毒仿真浆果/grok-imagine-video/abnormal/R000475_abnormal.mp4,R000475_abnormal,家庭餐厅/中毒误食/儿童误食装饰蛋糕的有毒仿真浆果,/data_4/liuyuan/lifebench/data/generated_videos/家庭餐厅/儿童/中毒误食/儿童误食装饰蛋糕的有毒仿真浆果/grok-imagine-video/abnormal/R000475_abnormal.mp4,Yes,家庭餐厅,儿童,中毒误食,"The video content matches the prompt in terms of scene and subject, but the event type is slightly incomplete as it does not show the boy's reaction to the plastic berry being harmful or dangerous.",0,
generated_videos/家庭餐厅/儿童/中毒误食/儿童误食装饰蛋糕的有毒仿真浆果/grok-imagine-video/normal/R000475_normal.mp4,R000475_normal,家庭餐厅/中毒误食/儿童误食装饰蛋糕的有毒仿真浆果,/home/caiqingyuan/code/lifebench/data/generated_videos/家庭餐厅/儿童/中毒误食/儿童误食装饰蛋糕的有毒仿真浆果/grok-imagine-video/normal/R000475_normal.mp4,No,家庭餐厅,儿童,中毒误食,,80.54,
generated_videos/家庭餐厅/儿童/中毒误食/儿童误食装饰蛋糕的有毒仿真浆果/normal/R000475_normal.mp4,R000475_normal,家庭餐厅/儿童/中毒误食/儿童误食装饰蛋糕的有毒仿真浆果,/data_4/liuyuan/lifebench/data/generated_videos/家庭餐厅/儿童/中毒误食/儿童误食装饰蛋糕的有毒仿真浆果/normal/R000475_normal.mp4,,,,,,0,
generated_videos/家庭餐厅/儿童/中毒误食/儿童误食装饰蛋糕的有毒仿真浆果/veo3.1-fast/abnormal/R000475_abnormal.mp4,R000475_abnormal,家庭餐厅/中毒误食/儿童误食装饰蛋糕的有毒仿真浆果,/data_4/liuyuan/lifebench/data/generated_videos/家庭餐厅/儿童/中毒误食/儿童误食装饰蛋糕的有毒仿真浆果/veo3.1-fast/abnormal/R000475_abnormal.mp4,Yes,家庭餐厅,儿童,中毒误食,"The video content matches the prompt in terms of scene and subject, but the event type is slightly incomplete as it does not show the entire sequence of events. The boy's action of putting the plastic berry in his mouth and then spitting it out is not fully captured, which affects the semantic score.",0,
generated_videos/家庭餐厅/儿童/中毒误食/儿童误食装饰蛋糕的有毒仿真浆果/veo3.1-fast/normal/R000475_normal.mp4,R000475_normal,家庭餐厅/中毒误食/儿童误食装饰蛋糕的有毒仿真浆果,/home/caiqingyuan/code/lifebench/data/generated_videos/家庭餐厅/儿童/中毒误食/儿童误食装饰蛋糕的有毒仿真浆果/veo3.1-fast/normal/R000475_normal.mp4,,,,,,0,
generated_videos/家庭餐厅/儿童/中毒误食/儿童误食餐桌上的干燥剂小包/grok-imagine-video/abnormal/R000474_abnormal.mp4,R000474_abnormal,家庭餐厅/中毒误食/儿童误食餐桌上的干燥剂小包,/data_4/liuyuan/lifebench/data/generated_videos/家庭餐厅/儿童/中毒误食/儿童误食餐桌上的干燥剂小包/grok-imagine-video/abnormal/R000474_abnormal.mp4,Yes,家庭餐厅,儿童,中毒误食,"The video content matches the prompt in terms of scene and subject, but the event type is slightly incomplete as it does not fully capture the aftermath of the girl's reaction. The semantic score is considered generally consistent, but there are some ambiguities in the risk source and event type match.",0,
generated_videos/家庭餐厅/儿童/中毒误食/儿童误食餐桌上的干燥剂小包/grok-imagine-video/normal/R000474_normal.mp4,R000474_normal,家庭餐厅/中毒误食/儿童误食餐桌上的干燥剂小包,/home/caiqingyuan/code/lifebench/data/generated_videos/家庭餐厅/儿童/中毒误食/儿童误食餐桌上的干燥剂小包/grok-imagine-video/normal/R000474_normal.mp4,No,家庭餐厅,儿童,中毒误食,一个孩子在厨房里坐着，她把手指伸进一个装着饼干的碗里，然后把饼干放在嘴里。,84.84,
generated_videos/家庭餐厅/儿童/中毒误食/儿童误食餐桌上的干燥剂小包/normal/R000474_normal.mp4,R000474_normal,家庭餐厅/儿童/中毒误食/儿童误食餐桌上的干燥剂小包,/data_4/liuyuan/lifebench/data/generated_videos/家庭餐厅/儿童/中毒误食/儿童误食餐桌上的干燥剂小包/normal/R000474_normal.mp4,,,,,,0,
generated_videos/家庭餐厅/儿童/中毒误食/儿童误食餐桌上的干燥剂小包/veo3.1-fast/abnormal/R000474_abnormal.mp4,R000474_abnormal,家庭餐厅/中毒误食/儿童误食餐桌上的干燥剂小包,/data_4/liuyuan/lifebench/data/generated_videos/家庭餐厅/儿童/中毒误食/儿童误食餐桌上的干燥剂小包/veo3.1-fast/abnormal/R000474_abnormal.mp4,Yes,家庭餐厅,儿童,中毒误食,"The video roughly matches the prompt, showing a young girl interacting with a desiccant packet and experiencing an adverse reaction. However, the event type is not clearly abnormal as per the prompt, and the semantic score is slightly below the threshold for strong consistency.",0,
generated_videos/家庭餐厅/儿童/中毒误食/儿童误食餐桌上的干燥剂小包/veo3.1-fast/normal/R000474_normal.mp4,R000474_normal,家庭餐厅/中毒误食/儿童误食餐桌上的干燥剂小包,/home/caiqingyuan/code/lifebench/data/generated_videos/家庭餐厅/儿童/中毒误食/儿童误食餐桌上的干燥剂小包/veo3.1-fast/normal/R000474_normal.mp4,,,,,,0,
generated_videos/家庭餐厅/儿童/中毒误食/儿童误饮清洁剂瓶中的液体/grok-imagine-video/abnormal/R000472_abnormal.mp4,R000472_abnormal,家庭餐厅/中毒误食/儿童误饮清洁剂瓶中的液体,/data_4/liuyuan/lifebench/data/generated_videos/家庭餐厅/儿童/中毒误食/儿童误饮清洁剂瓶中的液体/grok-imagine-video/abnormal/R000472_abnormal.mp4,Yes,家庭餐厅,儿童,中毒误食,"The video content matches the prompt closely, showing an East Asian girl alone in a dining area with a bottle of blue liquid. She drinks from the bottle and reacts with distress, which aligns with the abnormal sign and result described in the prompt. The event type is clearly abnormal, and the semantic consistency is generally high.",0,
generated_videos/家庭餐厅/儿童/中毒误食/儿童误饮清洁剂瓶中的液体/grok-imagine-video/normal/R000472_normal.mp4,R000472_normal,家庭餐厅/中毒误食/儿童误饮清洁剂瓶中的液体,/home/caiqingyuan/code/lifebench/data/generated_videos/家庭餐厅/儿童/中毒误食/儿童误饮清洁剂瓶中的液体/grok-imagine-video/normal/R000472_normal.mp4,No,家庭餐厅,儿童,中毒误食,一个孩子在餐桌上用蜡笔画画，期间没有出现任何异常事件或明显风险征兆。,83.63,
generated_videos/家庭餐厅/儿童/中毒误食/儿童误饮清洁剂瓶中的液体/normal/R000472_normal.mp4,R000472_normal,家庭餐厅/儿童/中毒误食/儿童误饮清洁剂瓶中的液体,/data_4/liuyuan/lifebench/data/generated_videos/家庭餐厅/儿童/中毒误食/儿童误饮清洁剂瓶中的液体/normal/R000472_normal.mp4,,,,,,0,
generated_videos/家庭餐厅/儿童/中毒误食/儿童误饮清洁剂瓶中的液体/veo3.1-fast/abnormal/R000472_abnormal.mp4,R000472_abnormal,家庭餐厅/中毒误食/儿童误饮清洁剂瓶中的液体,/data_4/liuyuan/lifebench/data/generated_videos/家庭餐厅/儿童/中毒误食/儿童误饮清洁剂瓶中的液体/veo3.1-fast/abnormal/R000472_abnormal.mp4,Yes,家庭餐厅,儿童,中毒误食,"The video content matches the prompt closely, showing an East Asian girl drinking from a bottle of blue liquid and experiencing distress as a result. The key elements of the prompt are present, including the setting, the action, and the outcome.",0,
generated_videos/家庭餐厅/儿童/中毒误食/儿童误饮清洁剂瓶中的液体/veo3.1-fast/normal/R000472_normal.mp4,R000472_normal,家庭餐厅/中毒误食/儿童误饮清洁剂瓶中的液体,/home/caiqingyuan/code/lifebench/data/generated_videos/家庭餐厅/儿童/中毒误食/儿童误饮清洁剂瓶中的液体/veo3.1-fast/normal/R000472_normal.mp4,,,,,,0,
generated_videos/家庭餐厅/儿童/外部威胁/一只浣熊从庭院门冲进餐厅翻找食物/grok-imagine-video/abnormal/R000965_abnormal.mp4,R000965_abnormal,家庭餐厅/外部威胁/一只浣熊从庭院门冲进餐厅翻找食物,/data_4/liuyuan/lifebench/data/generated_videos/家庭餐厅/儿童/外部威胁/一只浣熊从庭院门冲进餐厅翻找食物/grok-imagine-video/abnormal/R000965_abnormal.mp4,Yes,家庭餐厅,儿童,外部威胁,"The video content matches the prompt closely, showing a boy at a dining table who is startled by a raccoon entering the room, causing him to fall and become dazed. The key risk source (the raccoon) and the event type (abnormal behavior leading to an accident) are clearly depicted. However, the semantic score is slightly below the threshold for a full 'accept' due to some ambiguity in the description of the boy's state after falling.",0,
generated_videos/家庭餐厅/儿童/外部威胁/一只浣熊从庭院门冲进餐厅翻找食物/grok-imagine-video/normal/R000965_normal.mp4,R000965_normal,家庭餐厅/外部威胁/一只浣熊从庭院门冲进餐厅翻找食物,/home/caiqingyuan/code/lifebench/data/generated_videos/家庭餐厅/儿童/外部威胁/一只浣熊从庭院门冲进餐厅翻找食物/grok-imagine-video/normal/R000965_normal.mp4,No,家庭餐厅,儿童,外部威胁,一个孩子坐在餐桌上，他拿起三明治并开始吃。他将水杯放在一边，然后继续吃他的食物。,81.12,
generated_videos/家庭餐厅/儿童/外部威胁/一只浣熊从庭院门冲进餐厅翻找食物/normal/R000965_normal.mp4,R000965_normal,家庭餐厅/儿童/外部威胁/一只浣熊从庭院门冲进餐厅翻找食物,/data_4/liuyuan/lifebench/data/generated_videos/家庭餐厅/儿童/外部威胁/一只浣熊从庭院门冲进餐厅翻找食物/normal/R000965_normal.mp4,,,,,,0,
generated_videos/家庭餐厅/儿童/外部威胁/一只浣熊从庭院门冲进餐厅翻找食物/veo3.1-fast/abnormal/R000965_abnormal.mp4,R000965_abnormal,家庭餐厅/外部威胁/一只浣熊从庭院门冲进餐厅翻找食物,/data_4/liuyuan/lifebench/data/generated_videos/家庭餐厅/儿童/外部威胁/一只浣熊从庭院门冲进餐厅翻找食物/veo3.1-fast/abnormal/R000965_abnormal.mp4,Yes,家庭餐厅,儿童,外部威胁,"The video roughly matches the prompt, showing a boy at a dining table and a raccoon entering the room causing a commotion. However, the boy's reaction and the raccoon's actions are not as described in the prompt, which might affect the overall semantic consistency.",0,
generated_videos/家庭餐厅/儿童/外部威胁/一只浣熊从庭院门冲进餐厅翻找食物/veo3.1-fast/normal/R000965_normal.mp4,R000965_normal,家庭餐厅/外部威胁/一只浣熊从庭院门冲进餐厅翻找食物,/home/caiqingyuan/code/lifebench/data/generated_videos/家庭餐厅/儿童/外部威胁/一只浣熊从庭院门冲进餐厅翻找食物/veo3.1-fast/normal/R000965_normal.mp4,,,,,,0,
generated_videos/家庭餐厅/儿童/外部威胁/一条蛇从餐厅通往庭院的门缝爬进来/grok-imagine-video/abnormal/R000962_abnormal.mp4,R000962_abnormal,家庭餐厅/外部威胁/一条蛇从餐厅通往庭院的门缝爬进来,/data_4/liuyuan/lifebench/data/generated_videos/家庭餐厅/儿童/外部威胁/一条蛇从餐厅通往庭院的门缝爬进来/grok-imagine-video/abnormal/R000962_abnormal.mp4,Yes,家庭餐厅,儿童,外部威胁,"The video content matches the prompt in terms of scene, subject, risk source, and event type. However, the semantic score is slightly lower than ideal, indicating some minor inconsistencies or deviations from the expected behavior.",0,
generated_videos/家庭餐厅/儿童/外部威胁/一条蛇从餐厅通往庭院的门缝爬进来/grok-imagine-video/normal/R000962_normal.mp4,R000962_normal,家庭餐厅/外部威胁/一条蛇从餐厅通往庭院的门缝爬进来,/home/caiqingyuan/code/lifebench/data/generated_videos/家庭餐厅/儿童/外部威胁/一条蛇从餐厅通往庭院的门缝爬进来/grok-imagine-video/normal/R000962_normal.mp4,No,家庭餐厅,儿童,外部威胁,一个孩子坐在饭桌上，用叉子和勺子吃一碗有肉的面。她看起来很享受她的食物，并且在吃完后满意地笑了。,84.95,
